,title,abstract,link,volume,abstract_lemma
540,Spirituality: Transformation and Metamorphosis,"Spirituality has increasingly featured in writings about religion. This article explores the diverse and often contradictory ways in which this term is now being employed, it questions the reasons for its present popularity, and asks to what extent it can serve the purposes to which it is being put. Finally, by using the insights of contemporary anthropology and especially the work of Michael Carrithers, it suggests a more satisfactory way in which the ideas associated with spirituality might be investigated.",https://www.tandfonline.com/doi/abs/10.1006/reli.1996.0028,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-26,spirituality have increasingly feature in writing about religion this article explore the diverse and often contradictory way in which this term be now be employ it question the reason for its present popularity and ask to what extent it can serve the purpose to which it be be put finally by use the insight of contemporary anthropology and especially the work of Michael Carrithers it suggest a more satisfactory way in which the idea associate with spirituality might be investigate 
541,Developments in Spiritual Care of the Dying,"Care of the dying is likely to be a useful indicator of trends in Christianity, a religion which for centuries has been deeply concerned with the problem of death. The article identifies three approaches to the spiritual dimension in contemporary terminal care—a religious approach, an ecclesiastical approach and an approach that identifies the spiritual as the search for meaning. Though the ecclesiastical approach dominates practice, the ‘meaning’ approach is becoming fashionable and represents a highly individualized, postmodern variety of religion with similarities to the New Age—a surprising conjunction in those hospices with a Christian foundation.",https://www.tandfonline.com/doi/abs/10.1006/reli.1996.0029,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-26,care of the dying be likely to be a useful indicator of trend in Christianity a religion which for century have be deeply concerned with the problem of death the article identify three approach to the spiritual dimension in contemporary terminal care a religious approach an ecclesiastical approach and an approach that identify the spiritual as the search for meaning though the ecclesiastical approach dominate practice the meaning approach be become fashionable and represent a highly individualized postmodern variety of religion with similarity to the New Age a surprising conjunction in those hospice with a christian foundation 
542,Truth in Flux: Goddess Feminism as a Late Modern Religion,"Goddess feminism is a new emancipatory religion which appears to typify postmodern religion, but which, using Anthony Giddens' social theory, I prefer to understand as having a peculiarly late modern reflexive character. And it is, I suggest, Goddess religion's reflexivity that imposes immense strains on its capacity to be or become the world-altering religion most of its adherents would want it to be. This religion is founded within a modern political struggle to bring about the demise of patriarchy: a system of non-relation held to be global and structurally continuous over 5000 years. Goddess feminism is premised on the necessity of a collective moral confrontation with patriarchy and the planetary injustice and suffering it causes. And yet thealogians' reflexive criticism of the authoritative nature of traditions makes them unable to ground their religion in a fully collective, normative, ontological and moral account of the Goddess. Goddess feminists' struggle for sexual, economic and environmental justice may also be impeded by their configuration of the Goddess as a female trinity whose hypostases sacralise moral ambiguity and by their resistance to divine and human authoritative judgements. My task in this paper is not that of arguing for the truth or falsity of thealogical claims, but that of showing how Goddess religion's late modern reflexivity is both liberative and may ultimately stunt its own development.",https://www.tandfonline.com/doi/abs/10.1006/reli.1996.0016,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-26,goddess feminism be a new emancipatory religion which appear to typify postmodern religion but which use Anthony Giddens social theory I prefer to understand as have a peculiarly late modern reflexive character and it be I suggest Goddess religion s reflexivity that impose immense strain on its capacity to be or become the world alter religion most of its adherent would want it to be this religion be found within a modern political struggle to bring about the demise of patriarchy a system of non relation hold to be global and structurally continuous over 5000 year goddess feminism be premise on the necessity of a collective moral confrontation with patriarchy and the planetary injustice and suffer it cause and yet thealogian reflexive criticism of the authoritative nature of tradition make they unable to ground their religion in a fully collective normative ontological and moral account of the Goddess goddess feminist struggle for sexual economic and environmental justice may also be impede by their configuration of the Goddess as a female trinity whose hypostasis sacralise moral ambiguity and by their resistance to divine and human authoritative judgement my task in this paper be not that of argue for the truth or falsity of thealogical claim but that of show how Goddess religion s late modern reflexivity be both liberative and may ultimately stunt its own development 
543,"Religion, Philosophy and Family Resemblances","Wittgenstein's concept of family resemblances has been adopted by some writers either to explain the use of the word ‘religion’ or to advocate a use in the context of a definition. The purpose of this definition is supposedly to avoid an essentialist definition of religion such as ‘belief in God or gods’ which is seen as too parochially tied to Judaeo-Christian theistic origins of the word, while at the same time guaranteeing a distinctive role for religion as a universally applicable analytical concept. However, if an essentialist definition is not smuggled in for the purpose of maintaining a distinction between the ‘religion’ family and other neighbouring families such as ideologies, worldviews, values or symbolic systems, then the family becomes so indefinite that the word ceases to pick out any distinctive aspect of human culture. And this definitional dilemma in fact reflects the actual use of the word ‘religion’ by the scholarly community. Analysis of ‘religion’ texts shows that the word is used in such a large range of contexts that it is devoid of analytical value. Consequently, there is an obligation on the community of scholars to reconceptualize the wide and valuable range of work which is being carried out in ‘religion’ departments.",https://www.tandfonline.com/doi/abs/10.1006/reli.1996.0017,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-26,Wittgenstein s concept of family resemblance have be adopt by some writer either to explain the use of the word religion or to advocate a use in the context of a definition the purpose of this definition be supposedly to avoid an essentialist definition of religion such as belief in God or god which be see as too parochially tie to Judaeo christian theistic origin of the word while at the same time guarantee a distinctive role for religion as a universally applicable analytical concept however if an essentialist definition be not smuggle in for the purpose of maintain a distinction between the religion family and other neighbouring family such as ideology worldview value or symbolic system then the family become so indefinite that the word cease to pick out any distinctive aspect of human culture and this definitional dilemma in fact reflect the actual use of the word religion by the scholarly community analysis of religion text show that the word be use in such a large range of context that it be devoid of analytical value consequently there be an obligation on the community of scholar to reconceptualize the wide and valuable range of work which be be carry out in religion department 
544,From Sanātana Dharmato Secularism: Hindu Identity in the Thought of Swami Rama Tirtha and the Swami Rama Tirtha Mission,"The speeches and writings of the neo-Vedantin Swami Rama Tirtha (1873–1906) and his followers show an ongoing concern with discussion of Hinduism, Vedanta, and religion in general. Although a constant in this discussion is the basic understanding of Vedanta as the core, essential truth of all religions, the presentation of Vedanta has changed in differing social and political situations. This paper examines how one Hindu community has sought to define Hinduism and construct its own sense of identity over time, focusing particularly on the ways in which the definition of Hinduism has been modified since India became an independent, secular state.",https://www.tandfonline.com/doi/abs/10.1006/reli.1996.0018,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-26,the speech and writing of the neo Vedantin Swami Rama Tirtha 18731906 and his follower show an ongoing concern with discussion of Hinduism Vedanta and religion in general although a constant in this discussion be the basic understanding of Vedanta as the core essential truth of all religion the presentation of Vedanta have change in differ social and political situation this paper examine how one Hindu community have seek to define Hinduism and construct its own sense of identity over time focus particularly on the way in which the definition of Hinduism have be modify since India become an independent secular state 
545,"The Black Presence at the World's Parliament of Religions, 1893","Countering traditional views of the World's Parliament of Religions as primarily an event of religious pluralism, this paper examines how the African Methodist Episcopal Church transformed the Parliament into a world court of opinion regarding racial equality. Using Higginbotham's idea of the Black church as a ‘discursive, critical arena’, I show how Black religionists constructed a rhetoric of equality, challenging the themes of unity that pervaded the Parliament. I argue that in locating their challenge at the world's fair, a major event of cultural self-examination, Blacks acted out some of the most original purposes of a church, working with symbols to generate reform.",https://www.tandfonline.com/doi/abs/10.1006/reli.1996.0019,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-26,counter traditional view of the World s Parliament of Religions as primarily an event of religious pluralism this paper examine how the African Methodist Episcopal Church transform the Parliament into a world court of opinion regard racial equality use Higginbotham s idea of the black church as a discursive critical arena I show how black religionist construct a rhetoric of equality challenge the theme of unity that pervade the Parliament I argue that in locate their challenge at the world s fair a major event of cultural self examination Blacks act out some of the most original purpose of a church work with symbol to generate reform 
546,Aum Shinrikyō. Can Religious Studies Cope?,"Aum Shinrikyō looks set to becoming a textbook case for considering the relationship between a descriptivisst approach to the study of religion and the need for critical awareness and evaluation. Using materials from the field in late 1995, Aum Shinrikyō is characterized and set in perspective, for example in its misleadingly claimed relationship to Buddhism. The impact of the Aum shock on the current religious situation in japan is assessed. In addition an evaluaatory stance is adopted on vaious issues which arise, thereby illustrating how the Religious Studies specialist may proceed in a socially responsible manner without compromising the hard-won independence and integrity of the discipline.",https://www.tandfonline.com/doi/abs/10.1006/reli.1996.0020,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-26,Aum Shinrikyō look set to become a textbook case for consider the relationship between a descriptivisst approach to the study of religion and the need for critical awareness and evaluation use material from the field in late 1995 Aum Shinrikyō be characterize and set in perspective for example in its misleadingly claim relationship to Buddhism the impact of the Aum shock on the current religious situation in japan be assess in addition an evaluaatory stance be adopt on vaious issue which arise thereby illustrate how the Religious Studies specialist may proceed in a socially responsible manner without compromise the hard win independence and integrity of the discipline 
547,"New Wine, Old Skins: The Sangh Parivār and the Transformation of Hinduism","The Hindu Right has risen from virtual obscurity to become a significant force in modern India. The major agent for this has been the Rashtriya Svayamsevak Sangh (RSS) and its affiliates, particularly the Vishva Hindu Parishad (VHP). The Sangh ‘family’ emphasis has been empowering Hindus and affirming Hindu identity, exemplified by their struggle to construct the Ram Janam Bhumi temple in Ayodhya. Yet even though the Sangh family claims to speak for all Hindus, and characterizes its platform as ‘Hindu-ness’ (Hindutva), its goals and assumptions often diverge sharply from traditional Hindu ideas. Despite the rhetoric of reclamation, it is redefining what it ‘means’ to be Hindu.",https://www.tandfonline.com/doi/abs/10.1006/reli.1996.0008,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-26,the Hindu Right have rise from virtual obscurity to become a significant force in modern India the major agent for this have be the Rashtriya Svayamsevak Sangh RSS and its affiliate particularly the Vishva Hindu Parishad VHP the Sangh family emphasis have be empower Hindus and affirm Hindu identity exemplify by their struggle to construct the Ram Janam Bhumi temple in Ayodhya yet even though the Sangh family claim to speak for all Hindus and characterize its platform as hindu ness Hindutva its goal and assumption often diverge sharply from traditional Hindu idea despite the rhetoric of reclamation it be redefine what it mean to be Hindu 
548,Anchoring Religion in the World: A Southern African History of Comparative Religion,"This essay focuses upon a single object, a shipwrecked anchor that was washed ashore on the eastern Cape coast of southern Africa. At the beginning of the nineteenth century, European travellers, missionaries, and magistrates cited this anchor as evidence of religion among indigenous people in the region. By the end of the century, however, this same anchor was being used by metropolitan theorists as a classic piece of evidence for the origin of religion. By recounting the strange story of this anchor, I hope to recover a history (or prehistory) of the study of religion in three phases—frontier, imperial and apartheid—that have defined the practice of comparative religion from a southern African perspective.",https://www.tandfonline.com/doi/abs/10.1006/reli.1996.0012,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-26,this essay focus upon a single object a shipwreck anchor that be wash ashore on the eastern Cape coast of southern Africa at the beginning of the nineteenth century european traveller missionary and magistrate cite this anchor as evidence of religion among indigenous people in the region by the end of the century however this same anchor be be use by metropolitan theorist as a classic piece of evidence for the origin of religion by recount the strange story of this anchor I hope to recover a history or prehistory of the study of religion in three phase frontier imperial and apartheid that have define the practice of comparative religion from a southern african perspective 
549,"Zorba The Buddha: Capitalism, Charisma and the Cult of Bhagwan Shree Rajneesh","This essay suggests a new way of understanding the notorious Indian guru, Bhagwan Shree Rajneesh, by examining the intimate relationship between his religious teachings and his business practices. Rajneesh's ideal was in fact that of ‘Zorba the Buddha’, the perfect synthesis of the spiritual and material, the religious and capitalist impulses. After analysing and criticizing the classical Weberian concept of ‘charisma’, this paper argues that charismatic authority is by no means incompatible with bureaucratic organization or rational business practices. On the contrary, not only can charismatic authority be combined with a complex bureaucratic organization, but it can also be transformed into a kind of ‘commodity’ which is bought and sold on the consumer market. Rather than a ‘routinization of charisma’ what we find in the Rajneesh movement is a kind of ‘commodification’ and ‘commercialization’ of charisma. Bhagwan offered (and sold) his followers the promise of the same charismatic authority and divine freedom which he himself enjoyed (though, in practice, this authority could never actually be attained by any of his followers). Moreover, charismatic authority became the basis for a new kind of bureaucratic organization in Rajneesh's world-wide network of commercial enterprises—an organization characterized by a high degree of fluidity and flexibility, able to adapt itself rapidly to meet the changing demands of its consumer market.",https://www.tandfonline.com/doi/abs/10.1006/reli.1996.0013,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-26,this essay suggest a new way of understand the notorious indian guru Bhagwan Shree Rajneesh by examine the intimate relationship between his religious teaching and his business practice Rajneesh s ideal be in fact that of Zorba the Buddha the perfect synthesis of the spiritual and material the religious and capitalist impulse after analyse and criticize the classical weberian concept of charisma this paper argue that charismatic authority be by no mean incompatible with bureaucratic organization or rational business practice on the contrary not only can charismatic authority be combine with a complex bureaucratic organization but it can also be transform into a kind of commodity which be buy and sell on the consumer market rather than a routinization of charisma what we find in the Rajneesh movement be a kind of commodification and commercialization of charisma Bhagwan offer and sell his follower the promise of the same charismatic authority and divine freedom which he himself enjoy though in practice this authority could never actually be attain by any of his follower moreover charismatic authority become the basis for a new kind of bureaucratic organization in Rajneesh s world wide network of commercial enterprise an organization characterize by a high degree of fluidity and flexibility able to adapt itself rapidly to meet the change demand of its consumer market 
550,Vitality and Depression: The Concept of Saya as an Institution in East Nepal,"Al indigenous tribal rituals of the Lohorung Rai are performed to ‘raisesaya’, that is to raise that part of a person which is seen as being intimately involved in a relational process with ancestors and the time of origin. The paper looks at how the complex concept ofsayacan be seen as an institution in Lohorung society, acting as a symbolic code, a model of behaviour and a pattern for tradition. Lohorung themselves do not formulate as a separate arena of values and meaning all that commentators want to call religious and since their world view is rooted in inter-relatedness between human beings, nature and superhuman beings, the paper questions the appropriateness of religion as an interpretive framework within which to understand the Lohorung material. The problem with the term ‘religion ’ is that it underestimates the force of this inter-relatedness which the notion ofsayahighlights.",https://www.tandfonline.com/doi/abs/10.1006/reli.1996.0001,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-26,Al indigenous tribal ritual of the Lohorung Rai be perform to raisesaya that be to raise that part of a person which be see as be intimately involve in a relational process with ancestor and the time of origin the paper look at how the complex concept ofsayacan be see as an institution in Lohorung society act as a symbolic code a model of behaviour and a pattern for tradition Lohorung themselves do not formulate as a separate arena of value and mean all that commentator want to call religious and since their world view be root in inter relatedness between human being nature and superhuman being the paper question the appropriateness of religion as an interpretive framework within which to understand the Lohorung material the problem with the term religion be that it underestimate the force of this inter relatedness which the notion ofsayahighlight 
551,"Hindu Women, Destiny and Stridharma","Ideas about destiny —about how and why things occur and what they promise for the future —have rarely been discussed in relation to gender. By discussing the sociological and anthropological literature on karma and other sources of misfortune, andstridharma, I provide a context for examining the views of Hindu women on destiny, particularly those living in Britain. In addition to examining their references to a variety of spiritual forces which influence events and to their duties as daughters, wives and mothers, I consider the issues of resistance, intervention, agency and autonomy. It is my contention that when contemporary Hindu women speak about fate, karma, divine agency and freewill what they say can only be understood with reference to their dharma as women.",https://www.tandfonline.com/doi/abs/10.1006/reli.1996.0002,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-26,idea about destiny about how and why thing occur and what they promise for the future have rarely be discuss in relation to gender by discuss the sociological and anthropological literature on karma and other source of misfortune andstridharma I provide a context for examine the view of Hindu woman on destiny particularly those live in Britain in addition to examine their reference to a variety of spiritual force which influence event and to their duty as daughter wife and mother I consider the issue of resistance intervention agency and autonomy it be my contention that when contemporary Hindu woman speak about fate karma divine agency and freewill what they say can only be understand with reference to their dharma as woman 
552,Neither East nor West: Some Aspects of Religion and Ritual in the Indian Army of the Raj,"This article examines the conversion of the Royal Pavilion estate, Brighton, Sussex, into a military hospital for Indian casualties of the Great War (1914 –1918) in order to suggest how the religious beliefs and practices of Hindu, Sikh and Muslim soldiers were provided for in the Indian Army of the Raj. The military hospital not only made arrangements for worship but also for the observance of caste rules and the performance of funeral rites. These arrangements are discussed with reference to the series ofHandbooks for the Indian Armyand to other contemporary sources. Furthermore, this article locates the Indian Army in the context of imperial ideology both in terms of the concept of the ‘martial classes ’ and the brotherhood of all soldiers of the Empire.",https://www.tandfonline.com/doi/abs/10.1006/reli.1996.0003,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-26,this article examine the conversion of the Royal Pavilion estate Brighton Sussex into a military hospital for indian casualty of the Great War 1914 1918 in order to suggest how the religious belief and practice of Hindu Sikh and muslim soldier be provide for in the Indian Army of the Raj the military hospital not only make arrangement for worship but also for the observance of caste rule and the performance of funeral rite these arrangement be discuss with reference to the series ofhandbook for the Indian Armyand to other contemporary source furthermore this article locate the Indian Army in the context of imperial ideology both in term of the concept of the martial class and the brotherhood of all soldier of the empire 
553,Theology and Religious Studies in the University: ‘Some Ambiguities ’ Revisited,"What is the relationship between religious studies and theology? Do both have a place within the university? This paper will argue that no clear distinction can be drawn between religious studies and theology on the level of the methods they employ. Each is multidisciplinary and each is able to address questions of religious truth. They can be distinguished only by asking ‘What is the question which each is attempting to answer? ’ Religious studies addresses the question of the meaning and truth of any religion. Theology is interested in the question of the meaning and truth of one particular faith. By adopting the language of one particular faith, the theologian is able to explore particular religious questions in some depth.",https://www.tandfonline.com/doi/abs/10.1006/reli.1996.0004,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-26,what be the relationship between religious study and theology do both have a place within the university this paper will argue that no clear distinction can be draw between religious study and theology on the level of the method they employ each be multidisciplinary and each be able to address question of religious truth they can be distinguish only by ask what be the question which each be attempt to answer religious study address the question of the meaning and truth of any religion theology be interested in the question of the meaning and truth of one particular faith by adopt the language of one particular faith the theologian be able to explore particular religious question in some depth 
554,"Sociology, religion and secularization: An orientation","This personal account of a thirty year long encounter with secularization theory indicates its location in sociological culture and its unchallenged status until the sixties. From that time on, the critique of secularization has come from varied standpoints, but arguably the viable core of the notion lies in pluralism and differentiation rather than rationalization and privatization. It emphasizes the variations in the secularization process according to specific historical context. It notes the continuing secularization of western Europe and takes up the issue raised by Peter Berger of 'Europea Exceptionalism'.",https://www.tandfonline.com/doi/abs/10.1016/S0048-721X%2805%2980016-8,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-25,this personal account of a thirty year long encounter with secularization theory indicate its location in sociological culture and its unchallenged status until the sixty from that time on the critique of secularization have come from varied standpoint but arguably the viable core of the notion lie in pluralism and differentiation rather than rationalization and privatization it emphasize the variation in the secularization process accord to specific historical context it note the continue secularization of western Europe and take up the issue raise by Peter Berger of Europea Exceptionalism 
555,Religion in the service of an elite: A sociologicallydefined imposture. the case of ancient Sparta,"The following article is based upon the socio-theological framework elaborated in my book, Heilsgeschictllicht verfasste Theologie und Miinnerb˜inde, (Theology based on the History of Salvation versus 'Miinnerbiinde'). 1 It attempts to correlate the recurring appearance of a gnostic worldview with the socio-psychological structures of 'M∽innerbfinde' or 'male-groups'. In doing so, it traces the gnostic method of interpreting the human condition from efforts to build an ideological superstructure in order to secure the interests of solely secular groupings; the so-called 'M˜innerb/.inde'. By developing pseudo-theological constructions with their hint of true 'theo'-Iogy, these secular groupings attempt to seduce people into following these newly-developed pseudotheological systems which in fact deliver them helplessly into the grip of the 'M˜innerbfinde'. It is through means such as these pseudo-theologies that the 'M˜innerbiinde' endeavour to win almost unlimited power over the common people; hence the article's title, 'ILeligion in the service of an elite'.",https://www.tandfonline.com/doi/abs/10.1016/S0048-721X%2805%2980017-X,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-25,the following article be base upon the socio theological framework elaborate in my book Heilsgeschictllicht verfasste Theologie und Miinnerbinde theology base on the history of Salvation versus Miinnerbiinde 1 it attempt to correlate the recur appearance of a gnostic worldview with the socio psychological structure of Minnerbfinde or male group in do so it trace the gnostic method of interpret the human condition from effort to build an ideological superstructure in order to secure the interest of solely secular grouping the so call minnerbinde by develop pseudo theological construction with their hint of true theoIogy these secular grouping attempt to seduce people into follow these newly develop pseudotheological system which in fact deliver they helplessly into the grip of the minnerbfinde it be through mean such as these pseudo theology that the minnerbiinde endeavour to win almost unlimited power over the common people hence the article s title ileligion in the service of an elite 
556,The Gospel according to the Jesus Seminar,"This article is an assessment of the work of the highly publicized Jesus Seminar, directed by Robert W. Funk, as published in The Five Gospels (Macmillan, 1993). This work attempts to answer the question, What did Jesus really say? In the article the Seminar's project is put into its context in the history of modem 'quests of the historical Jesus', and its work is then assessed as to methodology, historical presuppositions, the Jesus' Seminar's translation of the five gospels (the canonical four plus Thomas), and its interpretation of the 18% of the Jesus tradition that they assign to the historical Jesus. In the concluding observations it is shown that this project, while claiming to be free of theological bias, is in fact ideologically driven.",https://www.tandfonline.com/doi/abs/10.1016/S0048-721X%2805%2980018-1,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-25,this article be an assessment of the work of the highly publicize Jesus Seminar direct by Robert W Funk as publish in the Five Gospels Macmillan 1993 this work attempt to answer the question what do Jesus really say in the article the Seminar s project be put into its context in the history of modem quest of the historical Jesus and its work be then assess as to methodology historical presupposition the Jesus Seminar s translation of the five gospel the canonical four plus Thomas and its interpretation of the 18 of the Jesus tradition that they assign to the historical Jesus in the concluding observation it be show that this project while claim to be free of theological bias be in fact ideologically drive 
557,"Ancestors, the sacred and God: Reflections on themeaning of the sacred in Zimbabwean death rituals","This paper holds that the sacred refers to the central and most fundamental reality for believers which, although wholly other, is manifested through worldly objects or events (hierophanies). In this view, the concept of God also becomes a hierophany of the sacred through symbols and is neither higher nor lower than the hierophanies of the sacred which do not refer to a Supreme Being. An examination of three contemporary field descriptions of traditional death rituals in Zimbabwe shows that although references to the Supreme Being (Mwari) are entirely lacking, the sacred reality is overwhelmingly present through ancestral spirits mediated largely through religious specialists. In contrast to this view, African Christian theologians have stressed the central role of God in African l∽eligions in part as a reaction to misrepresentations by Westerners of African rehgiosity. The emphasis by scientists and historians of religion on Mwari in Zimbabwe, however, is not as easily explained and may represent different agendas which should be acknowledged so that the rituals themselves can shed light on the meaning of the sacred for believers.",https://www.tandfonline.com/doi/abs/10.1016/S0048-721X%2805%2980019-3,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-25,this paper hold that the sacred refer to the central and most fundamental reality for believer which although wholly other be manifest through worldly object or event hierophanie in this view the concept of God also become a hierophany of the sacred through symbol and be neither high nor low than the hierophanie of the sacred which do not refer to a Supreme Being an examination of three contemporary field description of traditional death ritual in Zimbabwe show that although reference to the Supreme Being Mwari be entirely lacking the sacred reality be overwhelmingly present through ancestral spirit mediate largely through religious specialist in contrast to this view african christian theologian have stress the central role of God in african leligion in part as a reaction to misrepresentation by Westerners of african rehgiosity the emphasis by scientist and historian of religion on Mwari in Zimbabwe however be not as easily explain and may represent different agenda which should be acknowledge so that the ritual themselves can shed light on the meaning of the sacred for believer 
558,A christian confession possessed by nationalisticparoxysm: The case of Serbian Orthodoxy,"This article opens with an analysis of the behaviour of Serbian Orthodoxy and the Serbian Orthodox Church in the grave crisis in former Yugoslavia by insisting upon the relevance of the case for contemporary sociology of religion on four counts: (1) Serbian Orthodoxy has been self-defined as a religious confessions on the frontier and from the frontier. (2) It has been conceived of as nowadays facing, in a very drastic and direct way, some of the contemporary challenges, many other Eastern European Orthodox Churches are also going, or may be going, to face tomorrow. (3) It is a Christian confession involved and deliberately engaged in a cruel war going on European soil. (4) It may stimulate an unbiased debate upon some aspects of the current religious situation of wider interests for the sociology of religion. The crucial thesis of the paper is that Serbian Orthodoxy and Serbian Orthodox church .have been deliberately engaged in the current war by supporting and giving a superior legitimacy in religious terms to the Serbian nationalist political strategy, basically inspired and pursuing as its crucial ideal that expressed pregnantly by G. Mazzini's formula: 'On nation one state, and only one state for every nation' in a pluri-religious, pluri-cultural and pluri-national area. The article then tries to identify the moments in the actual cultural profile of contemporary Serbian Orthodoxy which have made such an option to legitimize nationalist political strategy acceptable to it. These moments are: (a) a presumed indissoluble synthesis between Orthodoxy and the Serbian nationality making Orthodoxy the fundamental constitutive element of the Serbian nationhood as such, (b) a traditional suport for the Serbian national state, derived from the necessary confessional support for the Serbian nation, (c) a very specific vision of Serbian history seen as a century-long martyrdom of Serbian people, interpreted primarily as a consequence of the genuine dedication of the Serbian people to God's kingdom and celestial values, (d) the still prevailing traditionalism, (e) a specific view of Orthodoxy in general as the main victim of Bolshevik repression aiming to break Russian Orthodoxy as the backbone of Orthodoxy as such, (0 a revived Orthodox tradition of a manifest anti-Occidentalism. In conclusion, some crucial changes in the social position and role of Serbian Orthodoxy and the Serbian Orthodox Church have been described.",https://www.tandfonline.com/doi/abs/10.1016/S0048-721X%2805%2980020-X,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-25,this article open with an analysis of the behaviour of serbian Orthodoxy and the serbian Orthodox Church in the grave crisis in former Yugoslavia by insist upon the relevance of the case for contemporary sociology of religion on four count 1 Serbian Orthodoxy have be self define as a religious confession on the frontier and from the frontier 2 it have be conceive of as nowadays face in a very drastic and direct way some of the contemporary challenge many other Eastern European Orthodox Churches be also go or may be go to face tomorrow 3 it be a christian confession involve and deliberately engage in a cruel war go on european soil 4 it may stimulate an unbiased debate upon some aspect of the current religious situation of wide interest for the sociology of religion the crucial thesis of the paper be that Serbian Orthodoxy and Serbian Orthodox church have be deliberately engage in the current war by support and give a superior legitimacy in religious term to the serbian nationalist political strategy basically inspire and pursue as its crucial ideal that express pregnantly by G Mazzini s formula on nation one state and only one state for every nation in a pluri religious pluri cultural and pluri national area the article then try to identify the moment in the actual cultural profile of contemporary Serbian Orthodoxy which have make such an option to legitimize nationalist political strategy acceptable to it these moment be a a presume indissoluble synthesis between Orthodoxy and the serbian nationality make Orthodoxy the fundamental constitutive element of the serbian nationhood as such b a traditional suport for the serbian national state derive from the necessary confessional support for the serbian nation c a very specific vision of serbian history see as a century long martyrdom of serbian people interpret primarily as a consequence of the genuine dedication of the serbian people to God s kingdom and celestial value d the still prevail traditionalism e a specific view of Orthodoxy in general as the main victim of Bolshevik repression aim to break russian Orthodoxy as the backbone of Orthodoxy as such 0 a revive Orthodox tradition of a manifest anti occidentalism in conclusion some crucial change in the social position and role of serbian Orthodoxy and the serbian Orthodox Church have be describe 
559,Buddhist Environmental Ethics and Detraditionalization: The Case of EcoBuddhism,"EcoBuddhism represents a modern American attempt to articulate an authentically Buddhist response to present environmental problems. This article isolates the basic features of the movement and notes a substantial shift away from traditional Buddhist cosmology. Most notably, ecoBuddhism constructs a picture of the world that is intrinsically teleologic. The factors that have given rise to this reworking of tradition are analysed and the question of authenticity is tested against a variety of critical methodologies. The ‘protestant Buddhism’ thesis, in particular, is examined and found wanting. The conclusion drawn is that ecoBuddhism should be classed as a form of reflexive apologetics generated primarily by forces originating from within the Buddhist tradition itself.",https://www.tandfonline.com/doi/abs/10.1006/reli.1995.0019,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-25,EcoBuddhism represent a modern american attempt to articulate an authentically buddhist response to present environmental problem this article isolate the basic feature of the movement and note a substantial shift away from traditional buddhist cosmology most notably ecobuddhism construct a picture of the world that be intrinsically teleologic the factor that have give rise to this reworking of tradition be analyse and the question of authenticity be test against a variety of critical methodology the protestant buddhism thesis in particular be examine and find wanting the conclusion draw be that ecobuddhism should be class as a form of reflexive apologetic generate primarily by force originate from within the buddhist tradition itself 
560,The Anthropocentric Bias in Eliade's Interpretation of the Samkhya and the Samkhya-Yoga Systems of Religious Thought,"In spite of the idea of selves transmigrating between embodiments in plants, animals, humans and divinities, constituting a cosmic ecology, being fundamental in Hindu religions, Mircea Eliade in his famous books on Yoga denied this dogma in his presentation of the Samkhya and Yoga systems of religious thought. This denial makes Samkhya and Yoga appear uncompromisingly anthropocentric and their understanding of the religious position of the human species and the relationship between the human species and the world appears more similar to the Western religious traditions than it actually is. This paper tries to answer three questions: (1) Why did Eliade choose to misrepresent the Samkhya and Yoga position; (2) How did the Samkhya and Yoga systems actually conceive of the religious position of human and non-human living beings; and (3) What was the basis and the purpose for their systems of classification of living beings?",https://www.tandfonline.com/doi/abs/10.1006/reli.1995.0020,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-25,in spite of the idea of self transmigrate between embodiment in plant animal human and divinity constitute a cosmic ecology be fundamental in Hindu religion Mircea Eliade in his famous book on Yoga deny this dogma in his presentation of the Samkhya and Yoga system of religious thought this denial make Samkhya and Yoga appear uncompromisingly anthropocentric and their understanding of the religious position of the human specie and the relationship between the human specie and the world appear more similar to the western religious tradition than it actually be this paper try to answer three question 1 why do Eliade choose to misrepresent the Samkhya and yoga position 2 how do the Samkhya and Yoga system actually conceive of the religious position of human and non human live being and 3 what be the basis and the purpose for their system of classification of live being 
